id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords
968051,The Nun II,Horror-Mystery-Thriller,en,In 1956 France a priest is violently murdered and Sister Irene begins to investigate. She once again comes face-to-face with a powerful evil.,1696.62,New Line Cinema-Atomic Monster-The Safran Company,2023-09-06,38500000.0,257010000.0,110.0,Released,Confess your sins.,7.004,1073.0,Taissa Farmiga-Jonas Bloquet-Storm Reid-Anna Popplewell-Bonnie Aarons-Katelyn Rose Downey-Suzanne Bertish-Léontine d'Oncieu-Anouk Darwin Homewood-Peter Hudson-Tamar Baruch-Natalia Safran-Maxime Elias-Menet-Pascal Aubert-Vera Farmiga-Patrick Wilson-Alexandra Gentil-Florence Mestais-Margaux Borel-Viviana Moin-Renata Palminiello-Fulvia Patrizia Olivieri-Camille Amiel-Margot Morris-Gaël Raës-Sarah Pachoud-Lieve Carchon-David Horovitch-Paul Spera-Kate Colebrook-Margot Bernazzi-Grégory Di Meglio-Delcho Koprivshki-Philippe Josserand-Aaron-Jon North-Andrew Morgado,france-bullying-sequel-religion-demon-gothic horror-demonic possession-praying-duringcreditsstinger-all girls school-1950s-demonic-convent-the conjuring universe
280180,Beverly Hills Cop: Axel F,Action-Comedy-Crime,en,Forty years after his unforgettable first case in Beverly Hills Detroit cop Axel Foley returns to do what he does best: solve crimes and cause chaos.,1675.379,Don Simpson/Jerry Bruckheimer Films-Eddie Murphy Productions,2024-06-20,0.0,0.0,118.0,Released,,6.947,433.0,Eddie Murphy-Joseph Gordon-Levitt-Taylour Paige-Judge Reinhold-John Ashton-Paul Reiser-Bronson Pinchot-Kevin Bacon-Jameison Walker II-Tony Jones-Ed Cali-Brandon Edward Butler-Kyle S. More-Kenneth Nance Jr.-Chuck McCollum-D.A. Obahor-Jon Lee Richardson-Bee-Be Smith-Keith Pillow-Christopher Matthew Cook-Princess Elmore-Damien Diaz-Patricia Belcher-Daniel Kaemon-Walter Belenky-Raquel Bell-David Rowden-Tina Clark-Joseph Aviel-James Preston Rogers-Mark Pellegrino-Chantal Nchako-Bria L. Murphy-Giovannie Cruz-Sean Liang-Roshan Maloney-Natalie Ford-Deon Griffin-Ken Moreno-Suzanne Ford-Nasim Pedrad-Luis Guzmán-Sarah Abrell-Andy Marques-Josh Tessier-Christopher McDonald-Affion Crockett-Tony Graham-Mari Worden-Francyne Wong-Laura Castle-Atticus Batacan-Eugene Kim-Ingrid Patricia Estrada-Jonathan Dunnings-Amanda Fields-Christopher McDonald,daughter-detective-beverly hills-black cop-buddy cop-adoring-cheerful
670292,The Creator,Science Fiction-Action-Thriller,en,Amid a future war between the human race and the forces of artificial intelligence a hardened ex-special forces agent grieving the disappearance of his wife is recruited to hunt down and kill the Creator the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.,1595.817,New Regency Pictures-Entertainment One-Regency Enterprises-Bad Dreams,2023-09-27,80000000.0,102000000.0,134.0,Released,This is a fight for our very existence.,7.186,796.0,John David Washington-Madeleine Yuna Voyles-Gemma Chan-Allison Janney-Ken Watanabe-Sturgill Simpson-Amar Chadha-Patel-Marc Menchaca-Robbie Tann-Ralph Ineson-Michael Esper-Veronica Ngo-Ian Verdun-Daniel Ray Rodriguez-Rad Pereira-Syd Skidmore-Karen Aldridge-Teerawat Mulvilai-Leanna Chea-Sahatchai Chumrum-Apiwantana Duenkhao-Mariam Khummaung-Natthaphong Chaiyawong-Tawee Teesura-Kulsiri Thongrung-Charlie McElveen-Chananticha Chaipa-Sawanee Utoomma-Monthatip Suksopha-Brett Bartholomew-Jeb Kreager-Mackenzie Lansing-Stephen Howard Thomas-Agneta Catarina Békassy de Békas-Brett Parks-Phaithoon Wanglomklang-Ron Weaver-Mav Kang-John Garrett Mahlmeister-Scott Thomas-Kandanai Chotikapracal-Niko Rusakov-James David Henry-Eoin O'Brien-Dana Blouin-Anjana Ghogar-Pongsanart Vinsiri-Molywon Phantarak-Chalee Sankhavesa-Pat Skelton-Elliot Berk-Art Ybarra,artificial intelligence (a.i.)-asia-distant future-space station-child-ex special forces-missing wife-robots-war against machines
945961,Alien: Romulus,Horror-Science Fiction,en,While scavenging the deep ends of a derelict space station a group of young space colonizers come face to face with the most terrifying life form in the universe.,1496.056,20th Century Studios-Scott Free Productions-Brandywine Productions,2024-08-13,80000000.0,225439383.0,119.0,Released,They went looking for a new life. It found them.,7.213,628.0,Cailee Spaeny-David Jonsson-Archie Renaux-Isabela Merced-Spike Fearn-Aileen Wu-Rosie Ede-Soma Simon-Bence Okeke-Viktor Orizu-Robert Bobroczkyi-Trevor Newlin-Annemarie Griggs-Daniel Betts,alien life-form-alien-space-alien contact-alien monster-alien encounter-space capsule-alien hostility-amused
763215,Damsel,Fantasy-Action-Adventure,en,A young woman's marriage to a charming prince turns into a fierce fight for survival when she's offered up as a sacrifice to a fire-breathing dragon.,1486.614,PCMA Productions-Roth-Kirschenbaum Films,2024-03-07,60000000.0,5000.0,110.0,Released,This is not a fairytale.,7.173,1295.0,Millie Bobby Brown-Ray Winstone-Angela Bassett-Brooke Carter-Nick Robinson-Robin Wright-Milo Twomey-Nicole Joseph-Patrice Naiambana-Ulli Ackermann-Mens-Sana Tamakloe-Ezra Faroque Khan-Tasha Lim-Brogan McFarlane-Sonya Nisa-Esther Odumade-Margarita Ren-Eloise Shephard Taylor-Sofia Shallai-Matt Slack-Manon Stieglitz-Antonio Craveiro-Shohreh Aghdashloo-Sam Sharma,princess-fire-chase-kingdom-sword-mountain-revenge-knight-dragon-hero's journey-derisive-hopeful-fairytale
772515,Huesera: The Bone Woman,Drama-Horror-Mystery,es,Valeria's joy at becoming a first-time mother is quickly taken away when she's cursed by a sinister entity. As danger closes in she's forced deeper into a chilling world of dark magic that threatens to consume her.,1436.445,Disruptiva Films-Machete Producciones-Maligno Gorehouse-Terminal,2023-02-10,0.0,0.0,93.0,Released,,6.58,75.0,Natalia Solián-Alfonso Dosal-Mayra Batalla-Mercedes Hernández-Aida López-Martha Claudia Moreno-Enoc Leaño-Pablo Guisa Koestinger-Sonia Couoh-Samantha Castillo-Anahí Allue-Gabriela Velarde,pregnant woman-woman director
695721,The Hunger Games: The Ballad of Songbirds & Snakes,Drama-Science Fiction-Action,en,64 years before he becomes the tyrannical president of Panem Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird the female tribute from District 12.,1329.764,Lionsgate-Color Force,2023-11-15,100000000.0,322300000.0,157.0,Released,Everyone hungers for something.,7.3,1211.0,Tom Blyth-Rachel Zegler-Peter Dinklage-Jason Schwartzman-Hunter Schafer-Josh Andrés Rivera-Viola Davis-Fionnula Flanagan-Mackenzie Lansing-Isobel Jesper Jones-Ashley Liao-Jerome Lance-Knox Gibson-Aamer Husain-Nick Benson-Lilly Cooper-Luna Steeples-Max Raphael-Hiroki Berrecloth-Zoë Renee-Ayomide Adegun-Kaitlyn Akinpelumi-Sofia Sanchez-Amélie Hoeferle-Irene Böhm-Cooper Dillon-Luna Kuse-Kjell Brutscheidt-Dimitri Abold-Athena Strates-Dakota Shapiro-George Somner-Vaughan Reilly-Flora Thiemann-Honor Gillies-Eike Onyambu-Konstantin Taffet-Burn Gorman-Scott Folan-Carl Spencer-Michael Greco-Daniela Grubert-Victoria Paige Watkins-Clemens Schick-Dexter Sol Ansell-Rosa Gotzler-Joshua Kantara-Florian Burgkart-Aaron Finn Schultz-Mekyas Mulugeta-Emma Frieda Brüggler-Yalany Marschner-Serena Oexle-Anni Baumann-Seyna Sylla-Aminata Lucia Yade Toscano-Levi Strasser-Chieloka Jairus-Tim Torok-Varvara Kanellakopoulou-Marc Aden Gray-Cameron MacConomy-Ghaith Saleh-Riley Chung-Denise Hansen-Raphael Zari-Mona Vojacek Koper-Steven McMichael-Donald Sutherland-Jonas Martens,daughter-based on novel or book-arena-fight-mentor-dystopia-riot-exploration-president-prequel-survival-murder-snow-creature-battle-spin off-fight to the death-young adult-origin story-based on young adult novel-death game-teenager
639720,IF,Comedy-Fantasy-Family,en,A young girl who goes through a difficult experience begins to see everyone's imaginary friends who have been left behind as their real-life friends have grown up.,1311.852,Paramount Pictures-Sunday Night-Maximum Effort,2024-05-08,110000000.0,176438104.0,104.0,Released,A story you have to believe to see.,7.5,285.0,Cailey Fleming-Ryan Reynolds-John Krasinski-Fiona Shaw-Steve Carell-Phoebe Waller-Bridge-Louis Gossett Jr.-Alan Kim-Liza Colón-Zayas-Bobby Moynihan-Catharine Daddario-Audrey Hoffman-Laquet Sharnell Pringle-Ed Herbstman-Barbara Andres-Alexander Rivero-Shauna Pinkett-Sa'Raya Paris Johnson-Marta Siteiya Moipei-David Weissmann-Awkwafina-Emily Blunt-George Clooney-Bradley Cooper-Matt Damon-Bill Hader-Richard Jenkins-Keegan-Michael Key-Blake Lively-Sebastian Maniscalco-Christopher Meloni-Matthew Rhys-Sam Rockwell-Maya Rudolph-Amy Schumer-Allyson Seeger-Jon Stewart,friendship-imaginary friend-angry-imaginary-live action and animation-imagination
726209,Leave the World Behind,Drama-Mystery-Thriller-Science Fiction,en,A family's getaway to a luxurious rental home takes an ominous turn when a cyberattack knocks out their devices — and two strangers appear at their door.,1184.145,Esmail Corp-Red Om Films-Higher Ground,2023-11-22,0.0,0.0,141.0,Released,There's no going back to normal.,6.688,628.0,Julia Roberts-Mahershala Ali-Ethan Hawke-Myha'la-Farrah Mackenzie-Charlie Evans-Kevin Bacon-Alexis Rae Forlenza-Vanessa Aspillaga-Josh Drennen-Erica Cho-Orli Gottesman-Pavel Frolov-Jesse King-Kevin Kenny-Stephanie Groves-Qiu Tonglan,based on novel or book-crisis-vacation
697843,Extraction 2,Action-Thriller,en,Tasked with extracting a family who is at the mercy of a Georgian gangster Tyler Rake infiltrates one of the world's deadliest prisons in order to save them. But when the extraction gets hot and the gangster dies in the heat of battle his equally ruthless brother tracks down Rake and his team to Vienna in order to get revenge.,1157.774,AGBO-Filmhaus Films,2023-06-09,0.0,0.0,123.0,Released,Prepare for the ride of your life.,7.616,1198.0,Chris Hemsworth-Golshifteh Farahani-Adam Bessa-Tornike Gogrichiani-Tornike Bziava-Tinatin Dalakishvili-Andro Japaridze-Justin Howell-Idris Elba-Olga Kurylenko-Sinéad Phelps-Patrick Newall-Daniel Bernhardt-Levan Saginashvili-George Lasha-Sam Hargrave-Miriam Kovziashvili-Marta Kovziashvili-Demetre Kavelashvili-Giga Shavadze-Dato Bakhtadze-Davit Chogovadze-Irakli Kvirikadze-Paul Maynard-Héctor Andreu-Tite Komakhidze,mercenary-sequel-rescue mission-long take-based on graphic novel
762441,A Quiet Place: Day One,Horror-Science Fiction-Thriller,en,As New York City is invaded by alien creatures who hunt by sound a woman named Sam fights to survive with her cat.,1131.329,Paramount Pictures-Platinum Dunes-Sunday Night Productions,2024-06-26,67000000.0,244911350.0,99.0,Released,Hear how it all began.,6.79,546.0,Lupita Nyong'o-Joseph Quinn-Alex Wolff-Djimon Hounsou-Eliane Umuhire-Takunda Khumalo-Alfie Todd-Avy-Berry Worrall-Ronnie Le Drew-Benjamin Wong-Michael Roberts-Gavin Fleming-Elijah Ungvary-Alexander John-Thara Schöön-Thea Butler-Choy-Ling Man-Cain Aiden-Káit Feeney-Malik Jubal-Jennifer Woodward,monster-escape-cat-alien-prequel-survival-survivalist-fear-spin off-noise-silence-quiet
762430,Retribution,Action-Mystery-Thriller-Crime,en,When a mysterious caller puts a bomb under his car seat Matt Turner begins a high-speed chase across the city to complete a specific series of tasks. With his kids trapped in the back seat and a bomb that will explode if they get out of the car a normal commute becomes a twisted game of life or death as Matt follows the stranger's increasingly dangerous instructions in a race against time to save his family.,955.039,StudioCanal-The Picture Company-Ombra Films,2023-08-23,20000000.0,12905464.0,93.0,Released,All roads lead to the truth.,6.836,341.0,Liam Neeson-Noma Dumezweni-Lilly Aspell-Jack Champion-Arian Moayed-Embeth Davidtz-Matthew Modine-Emily Kusche-Luca Márkus-Bernhard Piesk-Michael S. Ruscheinsky-Antonije Stankovic-Christian Koerner-Gerhard Elfers-Tine Gerhäeusser-Peter Miklusz-Luc Etienne-Nedy John Cross-Daniel Grave,bomb-assassination-remake-divorce-duringcreditsstinger-phone call-berlin
842544,Transfusion,Crime-Thriller-Drama,en,Ryan Logan a former Special Forces operative is battling to cope with life after the loss of his wife.  He is thrusted into the criminal underworld to keep his only son from being taken from him.,926.142,Deeper Water Films-Madman Entertainment-Altitude Media,2023-01-05,0.0,0.0,105.0,Released,Blood is blood.,6.602,127.0,Sam Worthington-Matt Nable-Phoebe Tonkin-Edward Carmody-Susie Porter-Jeremy Lindsay Taylor-Sam Parsonson-Sam Cotton-George Houvardas-Damien Strouthos-Brad McMurray-Julian Maroun-Alex Malone-Trystan Go-Alison McGirr-Darius Williams-Mike Duncan-Gilbert Bradman-Rachel Biazzo-Ethan Puse-Christopher Stollery-Damian de Montemas-Jessica Napier-Aaron Nable,loss of loved one-criminal underworld-special forces-coping mechanisms
848326,Rebel Moon - Part One: A Child of Fire,Science Fiction-Action-Adventure,en,When a peaceful colony on the edge of the galaxy finds itself threatened by the armies of the tyrannical Regent Balisarius they dispatch Kora a young woman with a mysterious past to seek out warriors from neighboring planets to help them take a stand.,923.889,The Stone Quarry-Grand Electric,2023-12-15,83000000.0,0.0,134.0,Released,There are no heroes. Only rebels.,6.453,414.0,Sofia Boutella-Djimon Hounsou-Ed Skrein-Michiel Huisman-Bae Doona-Ray Fisher-Charlie Hunnam-Anthony Hopkins-Staz Nair-Fra Fee-Cleopatra Coleman-Stuart Martin-Ingvar E. Sigurðsson-Alfonso Herrera-Cary Elwes-Rhian Rees-E. Duffy-Jena Malone-Sky Yang-Charlotte Maggi-Corey Stoll-Stella Grace Fitzgerald-Greg Kriek-Brandon Auret-Ray Porter-Tony Amendola-Dominic Burgess-Derek Mears-Dustin Ceithamer-Elizabeth Martinez-Josefine Lindegaard-Melissa Hunt-Colby Lemmo-Sisse Marie-Thomas Ohrstrom-Savanna Gann-Danielle Burgio-Julian Grant-Patrick Luwis-Tomm Voss-Christine Kellogg-Darrin-Skylar Okerstrom-Lang-Caden Dragomer-Kayden Alexander Koshelev-Kingston Foster-Robbie Jarvis-Brett Robert Culbert-Max Pescherine-Matt Nolan-Adam J. Smith-Michael James Bell-Richard Cetrone-Christopher Matthew Cook-Ben Geurens-Raphael Corkhill-Kendall Wells-James William O'Halloran-Mingus Johnston-Carolyne Chen-Quinn Zheng-Giovanni Lopes-Bonnie Morgan-Rory Gibson-Napoleon Ryan-Cody Banta-Francisco Grey-Scott Subiono-Gary Nohealii-Cesalina Gracie-Isabella Brenza-Jordan Coleman-Mark Steger-Douglas Tait-Sam Bass-Charity Witt-Francis Ngannou-Steven Allen-Alexander Ward-John Orr-Daisy Davis-Simon Potter,space war-space-space opera-space adventure-action hero-alien spaceship-super hero girls-space vessel
420808,Peter Pan & Wendy,Family-Fantasy-Action-Adventure,en,Wendy Darling a young girl afraid to leave her childhood home behind meets Peter Pan a boy who refuses to grow up. Alongside her brothers and a tiny fairy Tinker Bell she travels with Peter to the magical world of Neverland. There she encounters an evil pirate captain Captain Hook and embarks on a thrilling adventure that will change her life forever.,906.107,Walt Disney Pictures-Whitaker Entertainment,2023-04-20,0.0,0.0,106.0,Released,Escape to Neverland.,5.826,367.0,Alexander Molony-Ever Anderson-Jude Law-Alyssa Wapanatâhk-Jim Gaffigan-Joshua Blue Pickering-Jacobi Jupe-Molly Parker-Alan Tudyk-Yara Shahidi-Florence Bensberg-Sebastian Billingsley-Rodriguez-Noah Matthews Matofsky-Caelan Edie-Kelsey Yates-Skyler Yates-Diana Tsoy-Felix de Sousa-John DeSantis-Garfield Wilson-Ian Tracey-Mark Acheson-Jesse James Pierce-Gemita Samarra-Cassie Van Wolde-Deborah Ramsay-Paloma Nuñez-Paul Chih-Ping Cheng-Mike Ching-Nora Mcadam,island-magic-fairy-fairy tale-peter pan-immortality-remake-pirate-based on children's book-fantasy world-live action remake
748783,The Garfield Movie,Animation-Comedy-Family-Adventure-Action,en,Garfield the world-famous Monday-hating lasagna-loving indoor cat is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious high-stakes heist.,813.181,Alcon Entertainment-DNEG-Wayfarer Studios-One Cool Group-Stage 6 Films-Andrews McMeel Entertainment-John Cohen Productions,2024-04-30,60000000.0,221871392.0,101.0,Released,Indoor cat. Outdoor adventure.,7.179,815.0,Chris Pratt-Samuel L. Jackson-Hannah Waddingham-Ving Rhames-Nicholas Hoult-Cecily Strong-Harvey Guillén-Brett Goldstein-Bowen Yang-Snoop Dogg-Janelle James-Angus Cloud-Jeff Foxworthy-Eugenia Caruso-Luke Cinque-White-Dev Joshi-Chana Keefer-Mark Keefer-Edward Montgomery-Mark Dindal-Cameron Bernard Jones-Darren Foreman-Timothy Quinlan-Matt Rippy-Alicia Grace Turrell-Eric Loren-Melli Bond-Lynsey Murrell-Amelia Sciandra-Jennifer Woodward-Hannah Felix,friendship-cat-villain-based on comic-lasagne-computer animation-based on cartoon-food-dog-female villain-aftercreditsstinger-father son relationship-adaptation-adoring-joyful
940551,Migration,Animation-Action-Adventure-Comedy-Family,en,After a migrating duck family alights on their pond with thrilling tales of far-flung places the Mallard family embarks on a family road trip from New England to New York City to tropical Jamaica.,800.053,Illumination,2023-12-06,72000000.0,289076685.0,83.0,Released,Odd ducks welcome.,7.563,1009.0,Kumail Nanjiani-Elizabeth Banks-Caspar Jennings-Tresi Gazal-Awkwafina-Carol Kane-Keegan-Michael Key-Danny DeVito-David Mitchell-Isabela Merced-Carlos Alazraqui-Brock Baker-Gregg Berger-Steve Blum-Kimberly Brooks-Rodger Bumpass-Corey Burton-Sean Chiplock-Amber Lee Connors-Ian James Corlett-David Cowgill-Robin Atkin Downes-David Errigo Jr.-Bill Farmer-Dave Fennoy-Keith Ferguson-Erin Fitzgerald-Grant George-David Kaye-Danny Mann-Zeno Robinson-Tara Sands-Veronica Taylor-Matthew Wood,duck-migration-flight-anthropomorphism-family-animal-chef-overprotective father-illumination-bird
882569,Guy Ritchie's The Covenant,War-Action-Thriller,en,During the war in Afghanistan a local interpreter risks his own life to carry an injured sergeant across miles of grueling terrain.,794.125,STX Films-Toff Guy Films,2023-04-19,55000000.0,20000000.0,123.0,Released,A bond. A pledge. A commitment.,7.662,657.0,Jake Gyllenhaal-Dar Salim-Antony Starr-Alexander Ludwig-Jonny Lee Miller-Emily Beecham-Jason Wong-Bobby Schofield-Sina Parvaneh-Sean Sagar-James Nelson-Joyce-Reza Diako-Abbas Fasaei-Swen Temmel-Rhys Yates-Ash Goldeh-Marcel Zadé-Christian Ochoa-Hadi Khanjanpour-Gary Anthony Stennette-Fariba Sheikhan-Damon Zolfaghari-Javier Ramos-Kawa Mawlayee-Altamasch Noor-Javid Hakim-Mo Ahmadi-Cyrus Khodaveisi-Paeman Arianfar-Shoaib Lodin,ambush-interpreter-afghanistan-afghanistan war (2001- )-rescue-war
299054,Expend4bles,Action-Adventure-Thriller,en,Armed with every weapon they can get their hands on and the skills to use them The Expendables are the world’s last line of defense and the team that gets called when all other options are off the table. But new team members with new styles and tactics are going to give “new blood” a whole new meaning.,750.624,Millennium Media-Campbell Grobman Films-Lionsgate,2023-09-15,100000000.0,58000000.0,103.0,Released,They'll die when they're dead.,6.431,815.0,"Sylvester Stallone-Jason Statham-50 Cent-Megan Fox-Dolph Lundgren-Iko Uwais-Andy García-Tony Jaa-Randy Couture-Jacob Scipio-Levy Tran-Lucy Newman-Williams-Daren Nop-Kenny ""Cowboy"" Bartram-Cody Mackie-Cokey Falkow-Eddie Hall-Dan Chupong-Karim Saidi-Samuel Black-Adam Masto-Sheila Shah-Nicole Andrews-Oat Jenner-Susanne Potrock-Mike Möller-Alexander Hristozov-Antoni Davidov-David Nop-Igor Pečenjev-Stefan Ivanov-Vladimir Mihailov-Martin Ghiaurov-Tjaša Perko-Stefan Bahrun-Assen Karanikolov-Caroline Wilde-Jason Lines",sequel-nuclear bomb-cargo ship-ring
